Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
85,2026-09-24 20:45:16,Ours,0.01,1.385365008920179,63.06,64.22,83,57.8955,0:57.90,56.4653,0.1838,1.2446,4979.1992,1:22:59.20,10,"0,2,8,6,1,4,9,3,5,7",0:140;2:166;8:257;6:154;1:208;4:154;9:211;3:188;5:45;7:42,"0:[0,1,2,4,5,6,9,10,11,12,13,18,24,26];2:[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,23,24,25,26,27,28,30];6:[0,1,2,4,5,6,9,10,11,12,13,18,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,28];4:[0,2,4,5,6,9,10,12,13,16,18,20,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,27,28];3:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,24,26,28];5:[4,5,9,26];7:[4,5,13,26]","c0:bw=140,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,26]; c2:bw=166,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26,28]; c8:bw=257,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,23,24,25,26,27,28,30]; c6:bw=154,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,26,28]; c1:bw=208,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,28]; c4:bw=154,experts=[0,2,4,5,6,9,10,12,13,16,18,20,24,26,28]; c9:bw=211,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,27,28]; c3:bw=188,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,24,26,28]; c5:bw=45,experts=[4,5,9,26]; c7:bw=42,experts=[4,5,13,26]","5.2538,4.1376,5.8596,7.4449,4.8307,7.4594,3.8794,5.5766,6.7757,5.2477"
86,2026-09-24 20:46:14,Ours,0.01,1.3791858799106023,64.07,64.22,83,57.8085,0:57.81,56.3817,0.19,1.2349,5037.0442,1:23:57.04,10,"5,8,2,6,0,4,7,3,1,9",5:174;8:102;2:88;6:202;0:109;4:67;7:161;3:101;1:264;9:157,"5:[0,4,5,6,8,9,10,12,13,14,16,18,20,22,24,26,28];8:[1,2,4,5,6,10,13,18,24,26];2:[4,5,6,9,13,17,24,26];6:[0,1,2,4,5,6,9,10,11,12,13,16,17,18,20,21,23,24,26,28];0:[0,1,2,4,5,6,13,18,24,26];4:[4,5,6,13,24,26];7:[0,1,2,4,5,6,8,10,11,12,13,18,23,24,26,28];3:[1,2,4,5,6,12,13,18,24,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,17,18,20,21,22,23,24,25,26,27,28,31];9:[0,2,4,5,6,9,10,12,13,16,18,20,24,26,28]","c5:bw=174,experts=[0,4,5,6,8,9,10,12,13,14,16,18,20,22,24,26,28]; c8:bw=102,experts=[1,2,4,5,6,10,13,18,24,26]; c2:bw=88,experts=[4,5,6,9,13,17,24,26]; c6:bw=202,experts=[0,1,2,4,5,6,9,10,11,12,13,16,17,18,20,21,23,24,26,28]; c0:bw=109,experts=[0,1,2,4,5,6,13,18,24,26]; c4:bw=67,experts=[4,5,6,13,24,26]; c7:bw=161,experts=[0,1,2,4,5,6,8,10,11,12,13,18,23,24,26,28]; c3:bw=101,experts=[1,2,4,5,6,12,13,18,24,26]; c1:bw=264,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,17,18,20,21,22,23,24,25,26,27,28,31]; c9:bw=157,experts=[0,2,4,5,6,9,10,12,13,16,18,20,24,26,28]","6.8483,5.8489,4.1363,7.4622,5.2145,7.3946,5.1312,5.5844,4.8748,3.8866"
87,2026-09-24 20:47:11,Ours,0.01,1.3783153706204394,65.28,65.28,87,57.8771,0:57.88,56.4599,0.1983,1.2171,5094.9559,1:24:54.96,10,"1,2,7,5,6,3,4,9,8,0",1:106;2:246;7:81;5:10;6:220;3:249;4:124;9:137;8:170;0:128,"1:[0,2,4,5,6,11,13,18,24,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28];7:[4,5,6,9,13,18,24,26];5:[4];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,17,18,21,23,24,26,27,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28];4:[0,4,5,6,9,12,13,18,20,24,26,28];9:[0,1,2,4,5,6,10,11,12,13,18,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,26,28];0:[0,4,5,6,9,10,13,18,20,24,26,28]","c1:bw=106,experts=[0,2,4,5,6,11,13,18,24,26]; c2:bw=246,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c7:bw=81,experts=[4,5,6,9,13,18,24,26]; c5:bw=10,experts=[4]; c6:bw=220,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,17,18,21,23,24,26,27,28]; c3:bw=249,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c4:bw=124,experts=[0,4,5,6,9,12,13,18,20,24,26,28]; c9:bw=137,experts=[0,1,2,4,5,6,10,11,12,13,18,24,26]; c8:bw=170,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,26,28]; c0:bw=128,experts=[0,4,5,6,9,10,13,18,20,24,26,28]","4.9674,4.1965,5.1599,6.7431,7.4756,5.5858,7.4068,3.8880,5.8268,5.2100"
88,2026-09-24 20:48:09,Ours,0.01,1.3693251105201463,64.84,65.28,87,57.5491,0:57.55,56.1315,0.1921,1.2238,5152.5413,1:25:52.54,10,"8,6,3,7,0,4,9,1,5,2",8:157;6:98;3:120;7:151;0:227;4:138;9:113;1:103;5:111;2:167,"8:[0,2,4,5,6,8,9,10,12,13,18,20,24,26,28];6:[4,5,6,9,13,18,24,26,28];3:[1,2,4,5,6,8,9,12,13,18,24,26];7:[0,2,4,5,6,8,9,10,12,13,18,20,24,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,24,25,26,28];4:[0,1,2,4,5,6,11,12,13,18,24,26,28];9:[0,4,5,6,9,13,18,20,24,26,28];1:[1,2,4,5,6,9,13,18,24,26];5:[0,4,5,6,9,13,18,20,24,26,28];2:[0,4,5,6,8,9,10,12,13,16,18,20,22,24,26,28]","c8:bw=157,experts=[0,2,4,5,6,8,9,10,12,13,18,20,24,26,28]; c6:bw=98,experts=[4,5,6,9,13,18,24,26,28]; c3:bw=120,experts=[1,2,4,5,6,8,9,12,13,18,24,26]; c7:bw=151,experts=[0,2,4,5,6,8,9,10,12,13,18,20,24,26,28]; c0:bw=227,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,24,25,26,28]; c4:bw=138,experts=[0,1,2,4,5,6,11,12,13,18,24,26,28]; c9:bw=113,experts=[0,4,5,6,9,13,18,20,24,26,28]; c1:bw=103,experts=[1,2,4,5,6,9,13,18,24,26]; c5:bw=111,experts=[0,4,5,6,9,13,18,20,24,26,28]; c2:bw=167,experts=[0,4,5,6,8,9,10,12,13,16,18,20,22,24,26,28]","5.8335,7.3991,5.5622,5.1228,5.2649,7.4367,3.8267,4.7939,6.8031,4.0886"
89,2026-09-24 20:49:07,Ours,0.01,1.3661913463525548,65.37,65.37,89,58.0375,0:58.04,56.6257,0.1776,1.2325,5210.615,1:26:50.61,10,"3,8,2,9,7,5,0,6,4,1",3:112;8:270;2:162;9:222;7:79;5:168;0:47;6:116;4:112;1:150,"3:[0,2,4,5,6,9,12,13,18,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30];2:[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,26,27,28];7:[0,3,4,6,13,17,26];5:[0,1,2,4,5,6,8,9,10,12,13,18,21,24,26,28];0:[4,5,26,31];6:[0,1,2,4,5,6,13,18,24,26,28];4:[0,1,2,4,5,6,10,13,18,24,26];1:[0,1,2,4,5,6,9,10,12,13,18,20,24,26,28]","c3:bw=112,experts=[0,2,4,5,6,9,12,13,18,24,26]; c8:bw=270,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30]; c2:bw=162,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26,28]; c9:bw=222,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,26,27,28]; c7:bw=79,experts=[0,3,4,6,13,17,26]; c5:bw=168,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,24,26,28]; c0:bw=47,experts=[4,5,26,31]; c6:bw=116,experts=[0,1,2,4,5,6,13,18,24,26,28]; c4:bw=112,experts=[0,1,2,4,5,6,10,13,18,24,26]; c1:bw=150,experts=[0,1,2,4,5,6,9,10,12,13,18,20,24,26,28]","5.6507,6.0759,4.1387,3.9802,5.1063,6.7926,5.1799,7.4236,7.4377,4.8399"
90,2026-09-24 20:50:05,Ours,0.01,1.3594626009915074,64.25,65.37,89,57.95,0:57.95,56.5411,0.181,1.226,5268.6024,1:27:48.60,10,"7,1,3,9,0,6,2,5,8,4",7:262;1:113;3:132;9:232;0:234;6:95;2:77;5:99;8:185;4:130,"7:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28];1:[0,1,2,4,5,6,12,13,18,24,26];3:[0,4,5,6,9,12,13,16,18,20,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,24,25,26,27,28,30];0:[0,1,2,3,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,27,28];6:[0,4,5,9,13,18,24,26,28];2:[2,4,5,6,13,18,26];5:[4,5,6,9,13,18,24,26,28];8:[0,1,4,5,6,8,9,10,12,13,16,18,20,21,22,24,26,28];4:[0,2,4,5,6,9,12,13,18,20,24,26,28]","c7:bw=262,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28]; c1:bw=113,experts=[0,1,2,4,5,6,12,13,18,24,26]; c3:bw=132,experts=[0,4,5,6,9,12,13,16,18,20,24,26,28]; c9:bw=232,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,24,25,26,27,28,30]; c0:bw=234,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,27,28]; c6:bw=95,experts=[0,4,5,9,13,18,24,26,28]; c2:bw=77,experts=[2,4,5,6,13,18,26]; c5:bw=99,experts=[4,5,6,9,13,18,24,26,28]; c8:bw=185,experts=[0,1,4,5,6,8,9,10,12,13,16,18,20,21,22,24,26,28]; c4:bw=130,experts=[0,2,4,5,6,9,12,13,18,20,24,26,28]","5.1746,4.8526,5.5638,3.8758,5.2311,7.3834,4.2153,6.9106,5.8529,7.4810"
91,2026-09-24 20:51:04,Ours,0.01,1.356140634164254,64.59,65.37,89,58.3898,0:58.39,56.9802,0.1753,1.2324,5327.029,1:28:47.03,10,"1,9,5,7,3,4,0,6,2,8",1:182;9:129;5:190;7:188;3:146;4:198;0:82;6:107;2:42;8:83,"1:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,26,28];9:[0,1,2,4,5,6,9,12,13,18,24,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,27,28];7:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,24,26,28];3:[0,1,2,4,5,6,8,10,12,13,18,24,26,28];4:[0,1,2,4,5,6,8,10,11,12,13,15,16,18,23,24,26,28,30];0:[0,4,5,9,13,24,26,28];6:[0,4,5,6,9,12,13,18,24,26];2:[4,6,13,26];8:[0,1,2,4,5,6,13,26]","c1:bw=182,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,26,28]; c9:bw=129,experts=[0,1,2,4,5,6,9,12,13,18,24,26]; c5:bw=190,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,27,28]; c7:bw=188,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,24,26,28]; c3:bw=146,experts=[0,1,2,4,5,6,8,10,12,13,18,24,26,28]; c4:bw=198,experts=[0,1,2,4,5,6,8,10,11,12,13,15,16,18,23,24,26,28,30]; c0:bw=82,experts=[0,4,5,9,13,24,26,28]; c6:bw=107,experts=[0,4,5,6,9,12,13,18,24,26]; c2:bw=42,experts=[4,6,13,26]; c8:bw=83,experts=[0,1,2,4,5,6,13,26]","4.8823,4.0199,7.0157,5.1587,5.5717,7.4418,5.3068,7.5476,4.1291,5.9067"
92,2026-09-24 20:52:02,Ours,0.01,1.3510930068491445,66.03,66.03,92,57.9914,0:57.99,56.5801,0.1826,1.227,5385.0588,1:29:45.06,10,"3,7,1,0,8,6,9,2,5,4",3:104;7:125;1:73;0:108;8:70;6:166;9:204;2:92;5:242;4:97,"3:[0,1,2,4,5,6,13,18,24,26];7:[0,1,2,4,5,6,12,13,18,24,25,26];1:[4,5,6,9,13,24,26];0:[0,4,5,6,9,13,18,24,26,28];8:[4,5,6,9,13,24,26];6:[0,4,5,6,8,9,10,12,13,16,18,20,22,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,27,28];2:[0,1,2,4,6,10,13,18,26];5:[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,27,28];4:[0,2,4,5,6,12,13,24,26]","c3:bw=104,experts=[0,1,2,4,5,6,13,18,24,26]; c7:bw=125,experts=[0,1,2,4,5,6,12,13,18,24,25,26]; c1:bw=73,experts=[4,5,6,9,13,24,26]; c0:bw=108,experts=[0,4,5,6,9,13,18,24,26,28]; c8:bw=70,experts=[4,5,6,9,13,24,26]; c6:bw=166,experts=[0,4,5,6,8,9,10,12,13,16,18,20,22,24,26,28]; c9:bw=204,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,27,28]; c2:bw=92,experts=[0,1,2,4,6,10,13,18,26]; c5:bw=242,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,27,28]; c4:bw=97,experts=[0,2,4,5,6,12,13,24,26]","5.6091,5.3383,4.9364,5.1979,5.8059,7.4426,3.9627,4.1243,6.7646,7.3983"
93,2026-09-24 20:52:59,Ours,0.01,1.348096172256739,64.34,66.03,92,57.8623,0:57.86,56.4464,0.1862,1.2279,5442.9573,1:30:42.96,10,"1,3,7,9,6,8,5,4,0,2",1:173;3:114;7:82;9:212;6:82;8:17;5:29;4:116;0:69;2:187,"1:[0,1,2,4,5,6,9,10,12,13,16,18,20,22,24,26,28];3:[0,4,5,6,9,13,18,20,24,26,28];7:[0,4,5,6,9,13,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,21,24,25,26,27,28];6:[0,2,4,5,6,13,24,26];8:[4];5:[4,6];4:[0,1,2,4,5,6,12,13,18,24,26];0:[4,5,9,13,24,26];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,27,28]","c1:bw=173,experts=[0,1,2,4,5,6,9,10,12,13,16,18,20,22,24,26,28]; c3:bw=114,experts=[0,4,5,6,9,13,18,20,24,26,28]; c7:bw=82,experts=[0,4,5,6,9,13,24,26]; c9:bw=212,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,21,24,25,26,27,28]; c6:bw=82,experts=[0,2,4,5,6,13,24,26]; c8:bw=17,experts=[4]; c5:bw=29,experts=[4,6]; c4:bw=116,experts=[0,1,2,4,5,6,12,13,18,24,26]; c0:bw=69,experts=[4,5,9,13,24,26]; c2:bw=187,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,27,28]","4.8406,5.5503,5.1642,3.9177,7.5409,5.7901,6.7744,7.4791,5.2394,4.1497"
94,2026-09-24 20:53:58,Ours,0.01,1.3417459604393502,65.06,66.03,92,57.9833,0:57.98,56.5711,0.179,1.2313,5500.9788,1:31:40.98,10,"7,2,5,4,6,9,1,8,0,3",7:163;2:237;5:149;4:115;6:111;9:184;1:258;8:28;0:203;3:124,"7:[0,1,2,4,5,6,8,9,10,11,12,13,18,24,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,27,28];5:[0,4,5,6,9,10,12,13,16,18,20,24,26,28];4:[0,4,5,6,9,13,18,20,24,26,28];6:[1,2,4,5,6,9,12,13,18,24,26];9:[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,24,26,28];1:[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,27,28,30];8:[4,6];0:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,23,24,25,26,28];3:[0,2,4,5,6,10,12,13,18,24,26,28]","c7:bw=163,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,24,26,28]; c2:bw=237,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,27,28]; c5:bw=149,experts=[0,4,5,6,9,10,12,13,16,18,20,24,26,28]; c4:bw=115,experts=[0,4,5,6,9,13,18,20,24,26,28]; c6:bw=111,experts=[1,2,4,5,6,9,12,13,18,24,26]; c9:bw=184,experts=[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,24,26,28]; c1:bw=258,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,27,28,30]; c8:bw=28,experts=[4,6]; c0:bw=203,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,23,24,25,26,28]; c3:bw=124,experts=[0,2,4,5,6,10,12,13,18,24,26,28]","5.2090,4.1658,6.8501,7.4579,7.4611,3.8634,4.8669,5.8899,5.2772,5.5297"
95,2026-09-24 20:54:56,Ours,0.01,1.3411239179196475,65.77,66.03,92,58.2784,0:58.28,56.8782,0.1715,1.2269,5559.2956,1:32:39.30,10,"7,9,4,6,0,3,1,8,2,5",7:217;9:155;4:56;6:147;0:128;3:149;1:114;8:277;2:84;5:31,"7:[0,1,2,3,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,24,26];4:[4,5,6,13,26];6:[0,1,2,4,5,6,9,10,11,12,13,18,24,26];0:[0,1,2,4,5,6,10,12,13,18,24,26];3:[0,2,4,5,6,9,12,13,16,18,20,24,26,28];1:[0,1,2,4,5,6,12,13,18,24,26];8:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28];2:[1,2,4,6,12,13,18,26];5:[4,6,26]","c7:bw=217,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28]; c9:bw=155,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,24,26]; c4:bw=56,experts=[4,5,6,13,26]; c6:bw=147,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,26]; c0:bw=128,experts=[0,1,2,4,5,6,10,12,13,18,24,26]; c3:bw=149,experts=[0,2,4,5,6,9,12,13,16,18,20,24,26,28]; c1:bw=114,experts=[0,1,2,4,5,6,12,13,18,24,26]; c8:bw=277,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28]; c2:bw=84,experts=[1,2,4,6,12,13,18,26]; c5:bw=31,experts=[4,6,26]","5.2004,3.8969,7.5443,7.6274,5.2249,5.5702,4.8007,5.9803,4.2737,6.7593"
96,2026-09-24 20:55:54,Ours,0.01,1.3389208124676684,65.95,66.03,92,58.41,0:58.41,56.9937,0.1751,1.2395,5617.7451,1:33:37.75,10,"2,9,3,1,5,4,6,7,0,8",2:238;9:162;3:167;1:132;5:219;4:179;6:115;7:185;0:132;8:236,"2:[0,1,2,3,4,5,6,7,8,10,11,12,13,18,19,21,24,26,27,28,29,30,31];9:[0,4,5,6,7,8,9,12,13,18,20,24,26,28,29,31];3:[0,1,2,4,5,6,7,9,10,12,13,18,24,26,28,31];1:[0,2,4,5,6,7,9,13,18,19,24,26,29];5:[0,1,2,4,5,6,7,9,10,11,12,13,16,18,23,24,25,26,28,29,31];4:[0,1,2,4,5,6,7,8,10,11,12,13,18,23,24,26,28];6:[1,2,4,6,7,12,13,24,26,29,31];7:[0,1,2,4,5,6,7,8,11,12,13,15,18,24,26,29,30,31];0:[0,2,4,5,6,7,12,13,18,24,26,28,30];8:[0,1,2,4,5,6,7,8,9,10,11,12,13,16,18,19,23,24,25,26,28,29,31]","c2:bw=238,experts=[0,1,2,3,4,5,6,7,8,10,11,12,13,18,19,21,24,26,27,28,29,30,31]; c9:bw=162,experts=[0,4,5,6,7,8,9,12,13,18,20,24,26,28,29,31]; c3:bw=167,experts=[0,1,2,4,5,6,7,9,10,12,13,18,24,26,28,31]; c1:bw=132,experts=[0,2,4,5,6,7,9,13,18,19,24,26,29]; c5:bw=219,experts=[0,1,2,4,5,6,7,9,10,11,12,13,16,18,23,24,25,26,28,29,31]; c4:bw=179,experts=[0,1,2,4,5,6,7,8,10,11,12,13,18,23,24,26,28]; c6:bw=115,experts=[1,2,4,6,7,12,13,24,26,29,31]; c7:bw=185,experts=[0,1,2,4,5,6,7,8,11,12,13,15,18,24,26,29,30,31]; c0:bw=132,experts=[0,2,4,5,6,7,12,13,18,24,26,28,30]; c8:bw=236,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,16,18,19,23,24,25,26,28,29,31]","4.1269,3.8838,5.6039,4.9695,7.0241,7.5094,7.4837,5.1867,5.3010,5.9047"
97,2026-09-24 20:56:52,Ours,0.01,1.338645437330528,63.76,66.03,92,58.0418,0:58.04,56.6295,0.1831,1.2273,5675.8259,1:34:35.83,10,"0,9,8,4,7,1,3,5,6,2",0:150;9:158;8:158;4:59;7:111;1:184;3:127;5:170;6:184;2:198,"0:[0,1,2,4,5,6,9,10,12,13,18,19,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,24,26];8:[0,1,2,4,5,6,8,9,10,12,13,18,24,26,28];4:[2,4,6,13,26];7:[0,4,5,6,9,12,13,18,24,26,28];1:[0,1,2,4,5,6,9,10,11,12,13,15,16,18,23,24,26,28];3:[0,4,5,6,9,12,13,18,24,26,28,30];5:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,24,26,28];6:[0,1,2,4,5,6,9,10,11,12,13,15,18,21,24,25,26,30];2:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,22,24,26,27,28]","c0:bw=150,experts=[0,1,2,4,5,6,9,10,12,13,18,19,24,26,28]; c9:bw=158,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,24,26]; c8:bw=158,experts=[0,1,2,4,5,6,8,9,10,12,13,18,24,26,28]; c4:bw=59,experts=[2,4,6,13,26]; c7:bw=111,experts=[0,4,5,6,9,12,13,18,24,26,28]; c1:bw=184,experts=[0,1,2,4,5,6,9,10,11,12,13,15,16,18,23,24,26,28]; c3:bw=127,experts=[0,4,5,6,9,12,13,18,24,26,28,30]; c5:bw=170,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,24,26,28]; c6:bw=184,experts=[0,1,2,4,5,6,9,10,11,12,13,15,18,21,24,25,26,30]; c2:bw=198,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,22,24,26,27,28]","5.3146,3.9337,5.9237,7.4576,5.1521,4.8371,5.5348,6.8331,7.4807,4.1621"
98,2026-09-24 20:57:51,Ours,0.01,1.3305099942268321,66.16,66.16,98,58.4558,0:58.46,57.0309,0.1858,1.2372,5734.3222,1:35:34.32,10,"4,8,9,7,6,5,0,3,1,2",4:190;8:196;9:98;7:87;6:133;5:180;0:122;3:93;1:96;2:89,"4:[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,27,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,26,27,28];9:[0,1,2,4,6,12,13,19,26];7:[0,2,4,6,13,18,24,26];6:[0,1,2,4,5,6,9,10,12,13,18,24,26];5:[0,1,2,4,5,6,9,10,11,12,13,16,18,20,22,24,26,28];0:[0,2,4,5,6,9,10,12,13,18,24,26];3:[4,5,6,9,13,18,19,24,26];1:[0,2,4,5,6,13,18,24,26];2:[1,2,4,5,6,13,18,26]","c4:bw=190,experts=[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,27,28]; c8:bw=196,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,26,27,28]; c9:bw=98,experts=[0,1,2,4,6,12,13,19,26]; c7:bw=87,experts=[0,2,4,6,13,18,24,26]; c6:bw=133,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26]; c5:bw=180,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,20,22,24,26,28]; c0:bw=122,experts=[0,2,4,5,6,9,10,12,13,18,24,26]; c3:bw=93,experts=[4,5,6,9,13,18,19,24,26]; c1:bw=96,experts=[0,2,4,5,6,13,18,24,26]; c2:bw=89,experts=[1,2,4,5,6,13,18,26]","7.5546,5.9367,3.8892,5.2727,7.5936,6.8556,5.2395,5.6564,4.8878,4.1448"
99,2026-09-24 20:58:49,Ours,0.01,1.3205351410513178,65.77,66.16,98,58.6081,0:58.61,57.178,0.1945,1.2338,5792.969,1:36:32.97,10,"8,5,7,1,3,9,4,0,2,6",8:124;5:180;7:166;1:217;3:138;9:75;4:89;0:147;2:113;6:128,"8:[1,2,4,5,6,10,11,12,13,18,24,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,26,28];7:[0,1,2,4,5,6,8,10,11,12,13,18,23,24,25,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,24,25,26,28];3:[0,4,5,6,9,10,12,13,18,20,24,26,28];9:[0,2,4,6,13,18,26];4:[0,2,4,5,6,13,24,26];0:[0,2,4,5,6,9,10,12,13,18,20,24,26,28];2:[0,4,5,6,9,12,13,18,24,26,28];6:[0,1,2,4,5,6,9,12,13,18,24,26]","c8:bw=124,experts=[1,2,4,5,6,10,11,12,13,18,24,26]; c5:bw=180,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,26,28]; c7:bw=166,experts=[0,1,2,4,5,6,8,10,11,12,13,18,23,24,25,26]; c1:bw=217,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,24,25,26,28]; c3:bw=138,experts=[0,4,5,6,9,10,12,13,18,20,24,26,28]; c9:bw=75,experts=[0,2,4,6,13,18,26]; c4:bw=89,experts=[0,2,4,5,6,13,24,26]; c0:bw=147,experts=[0,2,4,5,6,9,10,12,13,18,20,24,26,28]; c2:bw=113,experts=[0,4,5,6,9,12,13,18,24,26,28]; c6:bw=128,experts=[0,1,2,4,5,6,9,12,13,18,24,26]","5.9376,6.9364,5.1970,4.9998,5.7975,3.8555,7.4808,5.2875,4.1741,7.5117"
