Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
11,2026-09-24 20:00:30,Ours,0.01,2.9515383924174667,14.64,14.64,11,74.9763,1:14.98,67.0821,6.5532,1.3377,820.5278,13:40.53,30,"6,20,29,24,4,11,17,25,9,1,12,14,8,28,13,18,22,5,3,7,16,10,27,0,26,21,23,19,2,15",6:55;20:10;29:10;24:45;4:16;11:34;17:44;25:10;9:33;1:40;12:20;14:15;8:39;28:26;13:40;18:47;22:10;5:28;3:50;7:44;16:43;10:35;27:53;0:28;26:33;21:34;23:63;19:25;2:27;15:44,"6:[0,2,4,5,6];20:[4];29:[4];24:[0,1,4,6];4:[4];11:[0,4,6];17:[0,4,5,6];25:[4];9:[0,4,6];1:[0,1,4,6];12:[4,6];14:[4];8:[0,4,6];28:[4,6];13:[0,1,4,6];18:[0,1,4,6];22:[4];5:[4,6];3:[0,2,4,5,6];7:[0,1,4,6];16:[0,1,4,6];10:[2,4,6];27:[0,1,4,5,6];0:[4,6];26:[4,5,6];21:[4,5,6];23:[0,1,2,4,5,6];19:[4,6];2:[4,6];15:[0,4,5,6]","c6:bw=55,experts=[0,2,4,5,6]; c20:bw=10,experts=[4]; c29:bw=10,experts=[4]; c24:bw=45,experts=[0,1,4,6]; c4:bw=16,experts=[4]; c11:bw=34,experts=[0,4,6]; c17:bw=44,experts=[0,4,5,6]; c25:bw=10,experts=[4]; c9:bw=33,experts=[0,4,6]; c1:bw=40,experts=[0,1,4,6]; c12:bw=20,experts=[4,6]; c14:bw=15,experts=[4]; c8:bw=39,experts=[0,4,6]; c28:bw=26,experts=[4,6]; c13:bw=40,experts=[0,1,4,6]; c18:bw=47,experts=[0,1,4,6]; c22:bw=10,experts=[4]; c5:bw=28,experts=[4,6]; c3:bw=50,experts=[0,2,4,5,6]; c7:bw=44,experts=[0,1,4,6]; c16:bw=43,experts=[0,1,4,6]; c10:bw=35,experts=[2,4,6]; c27:bw=53,experts=[0,1,4,5,6]; c0:bw=28,experts=[4,6]; c26:bw=33,experts=[4,5,6]; c21:bw=34,experts=[4,5,6]; c23:bw=63,experts=[0,1,2,4,5,6]; c19:bw=25,experts=[4,6]; c2:bw=27,experts=[4,6]; c15:bw=44,experts=[0,4,5,6]","1.6652,2.7670,4.2227,1.7429,2.7241,2.9360,2.6358,2.6949,1.8804,1.4857,2.3976,1.8103,1.6338,2.1300,2.2225,2.3390,2.2008,3.8815,2.0980,1.7780,2.4175,3.2355,2.4736,1.5356,1.5150,1.4561,1.8214,1.9551,1.7227,1.7032"
12,2026-09-24 20:01:47,Ours,0.01,2.9192799031463528,16.79,16.79,12,77.1769,1:17.18,68.82,6.9964,1.3539,897.7194,14:57.72,30,"8,9,22,17,3,25,10,4,1,24,18,21,12,14,5,27,28,11,26,29,16,2,6,7,23,19,15,20,13,0",8:55;9:42;22:54;17:39;3:35;25:44;10:62;4:28;1:42;24:24;18:45;21:61;12:73;14:29;5:56;27:51;28:11;11:45;26:21;29:52;16:28;2:57;6:29;7:30;23:60;19:31;15:36;20:75;13:53;0:49,"8:[0,1,4,5,6];9:[0,1,4,6];22:[1,2,4,5,6];17:[4,5,6];3:[4,5,6];25:[0,2,4,6];10:[0,1,2,4,5,6];4:[1,4];1:[0,1,4,6];24:[4,6];18:[0,1,4,6];21:[0,1,2,4,5,6];12:[0,1,2,3,4,5,6];14:[4,6];5:[2,4,5,6,7];27:[1,2,4,5,6];28:[4];11:[0,1,4,6];26:[4,6];29:[0,1,4,5,6];16:[4,6];2:[1,2,4,5,6];6:[4,6];7:[1,4,6];23:[0,1,2,4,5,6];19:[1,4,6];15:[0,4,6];20:[0,1,2,3,4,5,6];13:[0,1,4,5,6];0:[0,4,5,6]","c8:bw=55,experts=[0,1,4,5,6]; c9:bw=42,experts=[0,1,4,6]; c22:bw=54,experts=[1,2,4,5,6]; c17:bw=39,experts=[4,5,6]; c3:bw=35,experts=[4,5,6]; c25:bw=44,experts=[0,2,4,6]; c10:bw=62,experts=[0,1,2,4,5,6]; c4:bw=28,experts=[1,4]; c1:bw=42,experts=[0,1,4,6]; c24:bw=24,experts=[4,6]; c18:bw=45,experts=[0,1,4,6]; c21:bw=61,experts=[0,1,2,4,5,6]; c12:bw=73,experts=[0,1,2,3,4,5,6]; c14:bw=29,experts=[4,6]; c5:bw=56,experts=[2,4,5,6,7]; c27:bw=51,experts=[1,2,4,5,6]; c28:bw=11,experts=[4]; c11:bw=45,experts=[0,1,4,6]; c26:bw=21,experts=[4,6]; c29:bw=52,experts=[0,1,4,5,6]; c16:bw=28,experts=[4,6]; c2:bw=57,experts=[1,2,4,5,6]; c6:bw=29,experts=[4,6]; c7:bw=30,experts=[1,4,6]; c23:bw=60,experts=[0,1,2,4,5,6]; c19:bw=31,experts=[1,4,6]; c15:bw=36,experts=[0,4,6]; c20:bw=75,experts=[0,1,2,3,4,5,6]; c13:bw=53,experts=[0,1,4,5,6]; c0:bw=49,experts=[0,4,5,6]","1.6512,1.9397,2.2842,2.6937,2.1937,2.7823,3.3650,2.7972,1.5687,1.7189,2.3834,1.5096,2.4466,1.9070,3.9882,2.5659,2.1572,3.0379,1.5116,4.1799,2.4757,1.7687,1.6396,1.8741,1.9068,2.0650,1.7499,2.7703,2.2945,1.5933"
13,2026-09-24 20:03:03,Ours,0.01,2.909054860023614,17.65,17.65,13,75.2594,1:15.26,67.3449,6.5774,1.3301,972.9949,16:12.99,30,"17,19,1,9,21,10,6,29,14,25,20,26,22,0,12,7,4,8,24,5,13,11,23,16,2,3,18,15,28,27",17:55;19:36;1:47;9:15;21:30;10:42;6:36;29:49;14:70;25:58;20:10;26:17;22:75;0:25;12:42;7:58;4:10;8:15;24:35;5:29;13:32;11:52;23:53;16:10;2:16;3:30;18:51;15:38;28:47;27:57,"17:[0,2,4,5,6];19:[0,4,6];1:[0,1,4,6];9:[2];21:[4,5,6];10:[1,4,5,6];6:[4,5,6];29:[1,2,4,6];14:[0,1,2,3,4,5,6];25:[0,2,4,5,6];20:[4];26:[4];22:[0,1,2,4,5,6,7];0:[4,6];12:[0,4,5,6];7:[0,1,4,5,6];4:[5];8:[4];24:[4,5,6];5:[4,6];13:[4,5,6];11:[0,2,4,5,6];23:[0,1,4,5,6];16:[4];2:[4];3:[1,4,6];18:[0,1,4,5,6];15:[0,4,6];28:[0,4,5,6];27:[0,1,4,5,6]","c17:bw=55,experts=[0,2,4,5,6]; c19:bw=36,experts=[0,4,6]; c1:bw=47,experts=[0,1,4,6]; c9:bw=15,experts=[2]; c21:bw=30,experts=[4,5,6]; c10:bw=42,experts=[1,4,5,6]; c6:bw=36,experts=[4,5,6]; c29:bw=49,experts=[1,2,4,6]; c14:bw=70,experts=[0,1,2,3,4,5,6]; c25:bw=58,experts=[0,2,4,5,6]; c20:bw=10,experts=[4]; c26:bw=17,experts=[4]; c22:bw=75,experts=[0,1,2,4,5,6,7]; c0:bw=25,experts=[4,6]; c12:bw=42,experts=[0,4,5,6]; c7:bw=58,experts=[0,1,4,5,6]; c4:bw=10,experts=[5]; c8:bw=15,experts=[4]; c24:bw=35,experts=[4,5,6]; c5:bw=29,experts=[4,6]; c13:bw=32,experts=[4,5,6]; c11:bw=52,experts=[0,2,4,5,6]; c23:bw=53,experts=[0,1,4,5,6]; c16:bw=10,experts=[4]; c2:bw=16,experts=[4]; c3:bw=30,experts=[1,4,6]; c18:bw=51,experts=[0,1,4,5,6]; c15:bw=38,experts=[0,4,6]; c28:bw=47,experts=[0,4,5,6]; c27:bw=57,experts=[0,1,4,5,6]","2.6563,1.9916,1.5348,1.8790,1.4668,3.3291,1.6537,4.2186,1.9003,2.7874,2.7327,1.4976,2.2429,1.6095,2.4612,1.8173,2.7425,1.5974,1.6883,3.8476,2.1834,2.9389,1.8292,2.3614,1.7540,2.1080,2.2991,1.6295,2.1266,2.4603"
14,2026-09-24 20:04:17,Ours,0.01,2.8163505892571647,19.94,19.94,14,74.4818,1:14.48,66.5848,6.557,1.334,1047.4929,17:27.49,30,"12,24,28,22,3,4,15,18,26,11,19,6,5,10,8,0,27,16,20,29,1,14,17,23,13,7,2,25,21,9",12:43;24:42;28:49;22:35;3:45;4:10;15:12;18:63;26:42;11:36;19:42;6:67;5:64;10:31;8:21;0:25;27:40;16:19;20:31;29:36;1:38;14:25;17:10;23:63;13:34;7:25;2:45;25:53;21:36;9:32,"12:[0,1,4,6];24:[1,4,5,6];28:[2,4,6,7];22:[2,4,6];3:[0,4,5,6];4:[4];15:[4];18:[0,1,2,4,5,6];26:[2,4,5,6];11:[1,4,6];19:[0,4,5,6];6:[0,1,2,4,5,6];5:[0,1,2,4,5,6];10:[4,5,6];8:[2,4];0:[4,6];27:[1,4,5,6];16:[4];20:[4,5,6];29:[1,4,6];1:[4,5,6];14:[4,6];17:[4];23:[0,1,4,5,6,7];13:[4,5,6];7:[4,6];2:[0,4,5,6];25:[0,2,4,5,6];21:[0,4,6];9:[4,5,6]","c12:bw=43,experts=[0,1,4,6]; c24:bw=42,experts=[1,4,5,6]; c28:bw=49,experts=[2,4,6,7]; c22:bw=35,experts=[2,4,6]; c3:bw=45,experts=[0,4,5,6]; c4:bw=10,experts=[4]; c15:bw=12,experts=[4]; c18:bw=63,experts=[0,1,2,4,5,6]; c26:bw=42,experts=[2,4,5,6]; c11:bw=36,experts=[1,4,6]; c19:bw=42,experts=[0,4,5,6]; c6:bw=67,experts=[0,1,2,4,5,6]; c5:bw=64,experts=[0,1,2,4,5,6]; c10:bw=31,experts=[4,5,6]; c8:bw=21,experts=[2,4]; c0:bw=25,experts=[4,6]; c27:bw=40,experts=[1,4,5,6]; c16:bw=19,experts=[4]; c20:bw=31,experts=[4,5,6]; c29:bw=36,experts=[1,4,6]; c1:bw=38,experts=[4,5,6]; c14:bw=25,experts=[4,6]; c17:bw=10,experts=[4]; c23:bw=63,experts=[0,1,4,5,6,7]; c13:bw=34,experts=[4,5,6]; c7:bw=25,experts=[4,6]; c2:bw=45,experts=[0,4,5,6]; c25:bw=53,experts=[0,2,4,5,6]; c21:bw=36,experts=[0,4,6]; c9:bw=32,experts=[4,5,6]","2.3861,1.7286,2.1268,2.2027,2.1214,2.7099,1.6169,2.3113,1.4999,2.9263,1.9976,1.5718,3.8701,3.2531,1.6373,1.5402,2.4236,2.3919,2.6877,4.0825,1.4969,1.7790,2.5921,1.8370,2.1950,1.8069,1.7414,2.6984,1.4763,1.8758"
15,2026-09-24 20:05:33,Ours,0.01,2.7872658925791787,20.67,20.67,15,75.3103,1:15.31,67.4983,6.4558,1.3531,1122.8189,18:42.82,30,"8,17,2,27,28,6,23,21,25,26,4,10,22,5,9,29,16,20,1,14,18,11,24,15,13,7,0,19,12,3",8:52;17:47;2:53;27:36;28:40;6:33;23:58;21:14;25:32;26:48;4:47;10:13;22:60;5:18;9:19;29:10;16:29;20:43;1:14;14:50;18:34;11:55;24:45;15:10;13:60;7:59;0:20;19:59;12:10;3:10,"8:[0,1,4,5,6];17:[0,4,5,6];2:[1,2,4,5,6];27:[2,4,6];28:[0,1,4,6];6:[4,5,6];23:[0,1,2,4,6];21:[4];25:[2,4,6];26:[1,2,4,6];4:[1,2,4,6];10:[4];22:[0,1,2,4,5,6];5:[4];9:[4];29:[4];16:[4,5];20:[0,4,5,6];1:[4];14:[0,1,2,4,6];18:[2,4,6];11:[1,2,4,5,6];24:[0,1,4,6];15:[4];13:[0,1,2,4,5,6];7:[1,2,4,5,6];0:[4,6];19:[0,1,2,4,6];12:[4];3:[4]","c8:bw=52,experts=[0,1,4,5,6]; c17:bw=47,experts=[0,4,5,6]; c2:bw=53,experts=[1,2,4,5,6]; c27:bw=36,experts=[2,4,6]; c28:bw=40,experts=[0,1,4,6]; c6:bw=33,experts=[4,5,6]; c23:bw=58,experts=[0,1,2,4,6]; c21:bw=14,experts=[4]; c25:bw=32,experts=[2,4,6]; c26:bw=48,experts=[1,2,4,6]; c4:bw=47,experts=[1,2,4,6]; c10:bw=13,experts=[4]; c22:bw=60,experts=[0,1,2,4,5,6]; c5:bw=18,experts=[4]; c9:bw=19,experts=[4]; c29:bw=10,experts=[4]; c16:bw=29,experts=[4,5]; c20:bw=43,experts=[0,4,5,6]; c1:bw=14,experts=[4]; c14:bw=50,experts=[0,1,2,4,6]; c18:bw=34,experts=[2,4,6]; c11:bw=55,experts=[1,2,4,5,6]; c24:bw=45,experts=[0,1,4,6]; c15:bw=10,experts=[4]; c13:bw=60,experts=[0,1,2,4,5,6]; c7:bw=59,experts=[1,2,4,5,6]; c0:bw=20,experts=[4,6]; c19:bw=59,experts=[0,1,2,4,6]; c12:bw=10,experts=[4]; c3:bw=10,experts=[4]","1.6242,2.6335,1.7609,2.5033,2.1697,1.6045,1.8219,1.4732,2.7171,1.5044,2.7096,3.2400,2.1706,3.8995,1.8820,4.0793,2.4520,2.7707,1.5526,1.8859,2.3855,3.0579,1.7856,1.6789,2.2365,1.8561,1.6074,1.9917,2.3617,2.0817"
16,2026-09-24 20:06:48,Ours,0.01,2.9146075682482455,21.31,21.31,16,75.2139,1:15.21,67.0115,6.7654,1.4289,1198.0496,19:58.05,30,"23,25,10,3,11,29,1,20,21,0,26,8,6,13,24,18,4,16,9,17,28,15,27,7,22,2,14,19,12,5",23:12;25:35;10:22;3:43;11:10;29:37;1:29;20:50;21:49;0:57;26:51;8:49;6:40;13:24;24:25;18:12;4:35;16:54;9:24;17:43;28:56;15:48;27:57;7:22;22:53;2:52;14:29;19:62;12:14;5:40,"23:[4];25:[3,4,7];10:[3,7];3:[3,4,6,7];11:[3];29:[3,4,7];1:[3,7];20:[1,4,5,6,7];21:[3,4,6,7];0:[0,3,4,6,7];26:[1,3,4,6,7];8:[3,4,6,7];6:[3,4,6,7];13:[3,7];24:[3,7];18:[3];4:[3,4,6];16:[1,3,4,6,7];9:[3,7];17:[3,4,6,7];28:[1,2,3,4,6];15:[1,3,4,7];27:[1,3,4,6,7];7:[3,4];22:[1,2,3,4,6];2:[1,3,4,6,7];14:[4,7];19:[0,2,3,4,6,7];12:[7];5:[1,3,4,6]","c23:bw=12,experts=[4]; c25:bw=35,experts=[3,4,7]; c10:bw=22,experts=[3,7]; c3:bw=43,experts=[3,4,6,7]; c11:bw=10,experts=[3]; c29:bw=37,experts=[3,4,7]; c1:bw=29,experts=[3,7]; c20:bw=50,experts=[1,4,5,6,7]; c21:bw=49,experts=[3,4,6,7]; c0:bw=57,experts=[0,3,4,6,7]; c26:bw=51,experts=[1,3,4,6,7]; c8:bw=49,experts=[3,4,6,7]; c6:bw=40,experts=[3,4,6,7]; c13:bw=24,experts=[3,7]; c24:bw=25,experts=[3,7]; c18:bw=12,experts=[3]; c4:bw=35,experts=[3,4,6]; c16:bw=54,experts=[1,3,4,6,7]; c9:bw=24,experts=[3,7]; c17:bw=43,experts=[3,4,6,7]; c28:bw=56,experts=[1,2,3,4,6]; c15:bw=48,experts=[1,3,4,7]; c27:bw=57,experts=[1,3,4,6,7]; c7:bw=22,experts=[3,4]; c22:bw=53,experts=[1,2,3,4,6]; c2:bw=52,experts=[1,3,4,6,7]; c14:bw=29,experts=[4,7]; c19:bw=62,experts=[0,2,3,4,6,7]; c12:bw=14,experts=[7]; c5:bw=40,experts=[1,3,4,6]","1.8490,2.7487,3.2862,2.0987,3.0017,4.0949,1.5095,2.7246,1.4813,1.5530,1.5068,1.6260,1.6090,2.2362,1.7111,2.3136,2.7169,2.4081,1.8701,2.6091,2.1308,1.6353,2.4636,1.8005,2.2035,1.7457,1.8119,1.9911,2.4028,3.8718"
17,2026-09-24 20:08:09,Ours,0.01,2.7457532200303025,22.36,22.36,17,81.5235,1:21.52,73.0964,6.8818,1.5365,1279.5915,21:19.59,30,"5,7,1,23,8,25,12,27,24,10,9,17,3,16,20,29,14,19,13,26,18,28,11,2,22,21,4,6,15,0",5:10;7:25;1:29;23:39;8:10;25:27;12:74;27:27;24:40;10:44;9:37;17:11;3:52;16:30;20:58;29:48;14:33;19:40;13:27;26:43;18:31;28:18;11:10;2:19;22:31;21:10;4:58;6:39;15:50;0:11,"5:[4];7:[4,7];1:[2,4];23:[4,5,6];8:[4];25:[4,6];12:[0,1,2,4,5,6,7];27:[4,6];24:[0,4,5,6];10:[2,4,5,6];9:[4,5,6];17:[1];3:[0,2,4,5,6];16:[2,4,6];20:[0,1,4,5,6];29:[1,4,5,6];14:[4,5,6];19:[2,4,5,6];13:[4,6];26:[0,4,5,6];18:[4,6,7];28:[4];11:[7];2:[4];22:[1,4,6];21:[4];4:[2,4,5,6,7];6:[4,5,6];15:[0,2,4,5,6];0:[4]","c5:bw=10,experts=[4]; c7:bw=25,experts=[4,7]; c1:bw=29,experts=[2,4]; c23:bw=39,experts=[4,5,6]; c8:bw=10,experts=[4]; c25:bw=27,experts=[4,6]; c12:bw=74,experts=[0,1,2,4,5,6,7]; c27:bw=27,experts=[4,6]; c24:bw=40,experts=[0,4,5,6]; c10:bw=44,experts=[2,4,5,6]; c9:bw=37,experts=[4,5,6]; c17:bw=11,experts=[1]; c3:bw=52,experts=[0,2,4,5,6]; c16:bw=30,experts=[2,4,6]; c20:bw=58,experts=[0,1,4,5,6]; c29:bw=48,experts=[1,4,5,6]; c14:bw=33,experts=[4,5,6]; c19:bw=40,experts=[2,4,5,6]; c13:bw=27,experts=[4,6]; c26:bw=43,experts=[0,4,5,6]; c18:bw=31,experts=[4,6,7]; c28:bw=18,experts=[4]; c11:bw=10,experts=[7]; c2:bw=19,experts=[4]; c22:bw=31,experts=[1,4,6]; c21:bw=10,experts=[4]; c4:bw=58,experts=[2,4,5,6,7]; c6:bw=39,experts=[4,5,6]; c15:bw=50,experts=[0,2,4,5,6]; c0:bw=11,experts=[4]","4.2282,1.9768,1.6416,2.0039,1.7441,3.0080,2.5544,2.6706,1.8666,3.6539,2.0965,2.9064,2.3050,2.6204,2.9539,4.4612,1.9666,2.1475,2.3856,1.6659,2.4681,2.3299,3.2205,1.8651,2.4118,1.6578,2.9526,1.7598,1.8445,1.7291"
18,2026-09-24 20:09:30,Ours,0.01,2.6788493741759765,25.04,25.04,18,80.3964,1:20.40,72.1864,6.825,1.3817,1360.0072,22:40.01,30,"13,20,6,14,5,24,29,8,17,2,16,7,25,10,11,22,26,23,15,27,12,28,0,18,9,19,1,3,4,21",13:43;20:45;6:31;14:40;5:35;24:30;29:39;8:10;17:50;2:37;16:38;7:55;25:32;10:27;11:57;22:49;26:57;23:56;15:51;27:31;12:18;28:43;0:49;18:60;9:19;19:33;1:10;3:37;4:56;21:26,"13:[1,4,5,6];20:[2,4,5,6];6:[4,5,6];14:[0,4,5,6];5:[4,5,6];24:[2,4,6];29:[4,5,6];8:[4];17:[0,2,4,5,6];2:[1,4,6];16:[1,4,6];7:[1,2,4,5,6];25:[1,4,6];10:[4,6];11:[1,2,4,5,6];22:[1,2,4,6];26:[1,2,4,5,6];23:[0,1,3,4,6];15:[1,2,4,5,6];27:[4,5,6];12:[4];28:[1,4,5,6];0:[1,2,4,6];18:[0,1,2,4,5,6];9:[4];19:[2,4,6];1:[4];3:[4,5,6];4:[0,2,4,5,6];21:[4,6]","c13:bw=43,experts=[1,4,5,6]; c20:bw=45,experts=[2,4,5,6]; c6:bw=31,experts=[4,5,6]; c14:bw=40,experts=[0,4,5,6]; c5:bw=35,experts=[4,5,6]; c24:bw=30,experts=[2,4,6]; c29:bw=39,experts=[4,5,6]; c8:bw=10,experts=[4]; c17:bw=50,experts=[0,2,4,5,6]; c2:bw=37,experts=[1,4,6]; c16:bw=38,experts=[1,4,6]; c7:bw=55,experts=[1,2,4,5,6]; c25:bw=32,experts=[1,4,6]; c10:bw=27,experts=[4,6]; c11:bw=57,experts=[1,2,4,5,6]; c22:bw=49,experts=[1,2,4,6]; c26:bw=57,experts=[1,2,4,5,6]; c23:bw=56,experts=[0,1,3,4,6]; c15:bw=51,experts=[1,2,4,5,6]; c27:bw=31,experts=[4,5,6]; c12:bw=18,experts=[4]; c28:bw=43,experts=[1,4,5,6]; c0:bw=49,experts=[1,2,4,6]; c18:bw=60,experts=[0,1,2,4,5,6]; c9:bw=19,experts=[4]; c19:bw=33,experts=[2,4,6]; c1:bw=10,experts=[4]; c3:bw=37,experts=[4,5,6]; c4:bw=56,experts=[0,2,4,5,6]; c21:bw=26,experts=[4,6]","2.4778,3.0133,1.8361,2.0202,4.3214,1.8604,4.4714,1.7630,2.8804,1.8559,2.6075,1.9770,2.9828,3.5541,3.2373,2.3765,1.5801,1.9552,1.6963,2.5796,2.4995,2.2376,1.6631,2.4035,2.0003,2.1197,1.5975,2.1996,2.8873,1.5316"
19,2026-09-24 20:10:48,Ours,0.01,2.663148105917388,24.77,25.04,18,78.4214,1:18.42,70.3441,6.6456,1.4246,1438.4486,23:58.45,30,"5,19,26,29,15,4,23,3,6,8,20,21,22,14,27,24,28,16,2,17,18,1,13,25,12,11,10,9,7,0",5:29;19:37;26:33;29:36;15:39;4:51;23:15;3:40;6:66;8:56;20:21;21:52;22:29;14:30;27:34;24:45;28:10;16:13;2:14;17:67;18:31;1:46;13:10;25:59;12:54;11:20;10:35;9:38;7:22;0:42,"5:[4,6];19:[2,4,6];26:[1,4,6];29:[1,4,6];15:[4,5,6];4:[1,2,4,5,6];23:[4];3:[0,4,5,6];6:[0,1,2,4,5,6];8:[1,2,4,5,6];20:[4,6];21:[1,2,4,5,6];22:[4,6];14:[1,4,6];27:[1,4,6];24:[1,2,4,6];28:[4];16:[0];2:[4];17:[0,1,2,4,5,6];18:[4,5,6];1:[1,4,5,6];13:[4];25:[1,2,4,5,6];12:[1,2,4,5,6];11:[4,6];10:[1,4,6];9:[1,4,6];7:[4,6];0:[2,4,5,6]","c5:bw=29,experts=[4,6]; c19:bw=37,experts=[2,4,6]; c26:bw=33,experts=[1,4,6]; c29:bw=36,experts=[1,4,6]; c15:bw=39,experts=[4,5,6]; c4:bw=51,experts=[1,2,4,5,6]; c23:bw=15,experts=[4]; c3:bw=40,experts=[0,4,5,6]; c6:bw=66,experts=[0,1,2,4,5,6]; c8:bw=56,experts=[1,2,4,5,6]; c20:bw=21,experts=[4,6]; c21:bw=52,experts=[1,2,4,5,6]; c22:bw=29,experts=[4,6]; c14:bw=30,experts=[1,4,6]; c27:bw=34,experts=[1,4,6]; c24:bw=45,experts=[1,2,4,6]; c28:bw=10,experts=[4]; c16:bw=13,experts=[0]; c2:bw=14,experts=[4]; c17:bw=67,experts=[0,1,2,4,5,6]; c18:bw=31,experts=[4,5,6]; c1:bw=46,experts=[1,4,5,6]; c13:bw=10,experts=[4]; c25:bw=59,experts=[1,2,4,5,6]; c12:bw=54,experts=[1,2,4,5,6]; c11:bw=20,experts=[4,6]; c10:bw=35,experts=[1,4,6]; c9:bw=38,experts=[1,4,6]; c7:bw=22,experts=[4,6]; c0:bw=42,experts=[2,4,5,6]","4.1368,2.1310,1.5899,4.2950,1.7593,2.8870,1.9540,2.2100,1.6769,1.7184,2.8437,1.5343,2.3101,1.9074,2.5173,1.7971,2.2217,2.5591,1.8526,2.7926,2.3941,1.5922,2.2912,2.8195,2.5199,3.1061,3.4092,2.0034,1.8753,1.6387"
20,2026-09-24 20:12:07,Ours,0.01,2.664195616829218,25.35,25.35,20,79.2111,1:19.21,71.0855,6.6875,1.4346,1517.6789,25:17.68,30,"12,19,17,5,18,29,21,10,11,14,22,13,7,6,0,1,25,15,26,16,2,8,4,9,28,27,20,24,3,23",12:44;19:48;17:48;5:10;18:21;29:17;21:44;10:16;11:10;14:30;22:75;13:40;7:43;6:68;0:28;1:40;25:21;15:19;26:31;16:40;2:41;8:50;4:59;9:17;28:34;27:42;20:58;24:43;3:18;23:37,"12:[0,3,4,6];19:[2,4,5,6];17:[0,2,4,6];5:[7];18:[4,6];29:[0];21:[0,4,5,6];10:[0];11:[4];14:[0,4,6];22:[0,1,2,4,5,6,7];13:[2,4,5,6];7:[2,4,5,6];6:[0,1,2,4,5,6];0:[4,6];1:[0,2,4,6];25:[4,6];15:[4];26:[2,4,6];16:[0,2,4,6];2:[2,4,5,6];8:[0,2,4,5,6];4:[0,2,4,5,6];9:[0];28:[4,5,6];27:[0,2,4,6];20:[0,3,4,5,6];24:[0,1,4,6];3:[4];23:[0,4,6]","c12:bw=44,experts=[0,3,4,6]; c19:bw=48,experts=[2,4,5,6]; c17:bw=48,experts=[0,2,4,6]; c5:bw=10,experts=[7]; c18:bw=21,experts=[4,6]; c29:bw=17,experts=[0]; c21:bw=44,experts=[0,4,5,6]; c10:bw=16,experts=[0]; c11:bw=10,experts=[4]; c14:bw=30,experts=[0,4,6]; c22:bw=75,experts=[0,1,2,4,5,6,7]; c13:bw=40,experts=[2,4,5,6]; c7:bw=43,experts=[2,4,5,6]; c6:bw=68,experts=[0,1,2,4,5,6]; c0:bw=28,experts=[4,6]; c1:bw=40,experts=[0,2,4,6]; c25:bw=21,experts=[4,6]; c15:bw=19,experts=[4]; c26:bw=31,experts=[2,4,6]; c16:bw=40,experts=[0,2,4,6]; c2:bw=41,experts=[2,4,5,6]; c8:bw=50,experts=[0,2,4,5,6]; c4:bw=59,experts=[0,2,4,5,6]; c9:bw=17,experts=[0]; c28:bw=34,experts=[4,5,6]; c27:bw=42,experts=[0,2,4,6]; c20:bw=58,experts=[0,3,4,5,6]; c24:bw=43,experts=[0,1,4,6]; c3:bw=18,experts=[4]; c23:bw=37,experts=[0,4,6]","2.5386,2.1095,2.8013,4.2133,2.5345,4.4132,1.5755,3.4768,3.1197,1.9489,2.3896,2.3679,1.9584,1.6919,1.6133,1.5906,2.8628,1.7060,1.5699,2.5170,1.8510,1.7321,2.8928,1.9405,2.2621,2.6193,2.7903,1.8412,2.2149,1.9425"
